time,N1,N2,P
20.5,0.0970238150016491,0.596783281114391,0.325473215904238
21,0.0951110109384078,0.602895227181234,0.322874056520558
21.5,0.09333236296404,0.608572104545669,0.320433786965248
22,0.09167692121162,0.613843190786593,0.318138802788296
22.5,0.0901351340597603,0.618738016252733,0.315976590048154
23,0.0886985882975621,0.62328552727335,0.313935794852098
23.5,0.0873598034233909,0.627513488051706,0.312006224354618
24,0.0861120694317572,0.631448082375711,0.310178801613744
24.5,0.0849493191199477,0.635113676412729,0.308445491420796
25,0.0838660275237021,0.63853270671166,0.306799209846155
25.5,0.0828571325008928,0.641725661884574,0.305233726716631
26,0.081917971695898,0.644711131387619,0.303743567460801
26.5,0.0810442321332395,0.647505899766867,0.302323918617331
27,0.0802319095205124,0.650125069314557,0.300970539688396
27.5,0.0794772750088732,0.652582198104188,0.299679682834677
28,0.0787768476883402,0.654889443768168,0.298448021060725
28.5,0.0781273715085859,0.657057706154912,0.297272584953708
29,0.0775257956354674,0.659096764203491,0.296150707651732
29.5,0.0769692574981808,0.661015404074925,0.29507997747898
30,0.0764550679676125,0.662821536859144,0.294058197553514
30.5,0.0759806982463281,0.664522305112337,0.293083351618224
31,0.0755437681552503,0.666124178141028,0.292153575341988
31.5,0.0751420355798404,0.667633036397574,0.291267132368711
32,0.0747733868960639,0.669054245637971,0.290422394443112
32.5,0.0744358282386736,0.670392721658409,0.289617825004538
33,0.0741274775052911,0.671652986505426,0.288851965706842
33.5,0.0738465570123449,0.672839217071509,0.288123425389177
34,0.0735913867353886,0.673955286963709,0.287430871086218
34.5,0.0733603780783185,0.675004802482124,0.286773020725388
35,0.0731520281247946,0.675991133479013,0.286148637211966
35.5,0.0729649143316408,0.676917439795767,0.285556523650336
36,0.0727976896288363,0.677786693899498,0.284995519490999
36.5,0.0726490778943859,0.678601700267291,0.284464497428789
37,0.0725178697752256,0.679365111996627,0.283962360908233
37.5,0.0724029188276273,0.680079445056438,0.283488042117902
